Sex,EE,H2Omg,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,FQ,block,hour
M,0.13306695590999998,1.161723,0.8656168368565093,25,32.32947,18.2,Standard,19:22:49,0.0155,0.0105216,0.0231,0.4527591,0.3919159,2020-03-10,0.8907387,cages10mar,19
M,0.212405736186,1.720266,0.8624365846505645,25,32.71143,18.2,Standard,20:08:50,0.0362,0.0582,0.0237475,0.7232279,0.6237382,2020-03-10,0.8907387,cages10mar,20
M,0.320225388,0.8275765,0.8586442367783945,25,28.24028,18.2,Standard,20:36:50,0.0599,0.092,0.0243,1.091282,0.937023,2020-03-10,0.8907387,cages10mar,20
M,0.33436271072400003,0.4809652,0.8230822200439105,25,23.60263,18.2,Standard,20:44:50,0.0231,0.0262338,0.0194,1.148698,0.9454729,2020-03-10,0.8907387,cages10mar,20
M,0.38022371226,-0.4624841,0.8204503774567974,25,18.45675,18.2,Standard,21:20:50,0.0275,0.0332,0.0134,1.307037,1.072359,2020-03-10,0.8907387,cages10mar,21
M,0.3913424474399999,-0.4307375,0.8397288870571793,25,19.99482,18.2,Standard,21:56:50,0.0253593,0.0111,0.0144,1.339368,1.124706,2020-03-10,0.8907387,cages10mar,21
M,0.41269213398,-0.4459894,0.8422373237236591,25,22.76307,18.2,Standard,22:20:50,0.0548,0.0650522,0.0687155,1.411633,1.18893,2020-03-10,0.8907387,cages10mar,22
M,0.39104488499999995,-0.0272,0.8564574389252403,25,18.2851,18.2,Standard,22:52:50,0.0236,0.0294,0.0317,1.333284,1.141901,2020-03-10,0.8907387,cages10mar,22
M,0.34866590035199996,0.1343407,0.8310811805402222,25,21.4092,18.2,Standard,23:38:51,0.0229,0.0196,0.0215,1.195656,0.9936872,2020-03-10,0.8907387,cages10mar,23
M,0.340292289204,0.2217846,0.8578935978700951,25,21.60753,18.2,Standard,00:06:51,0.0155,0.0298,0.0229,1.159864,0.9950399,2020-03-11,0.8907387,cages10mar,0
M,0.4005964452,0.4596674,0.8554689215580066,25,21.74347,18.2,Standard,00:14:51,0.0257,0.0157981,0.0162,1.366156,1.168704,2020-03-11,0.8907387,cages10mar,0
M,0.23432459584799997,0.3006179,0.8110017345484339,25,22.32862,18.2,Standard,00:50:51,0.0107,0.0148,0.0103,0.8072418,0.6546745,2020-03-11,0.8907387,cages10mar,0
M,0.3590218863,0.9351537,0.8682929905941117,25,19.39589,18.2,Standard,01:26:51,0.0280551,0.0304,0.0123,1.220831,1.060039,2020-03-11,0.8907387,cages10mar,1
M,0.37258238681999994,1.189212,0.8753756163428388,25,21.67097,18.2,Standard,01:50:51,0.0208,0.0348,0.0237,1.264921,1.107281,2020-03-11,0.8907387,cages10mar,1
M,0.34550701583999993,1.874462,0.887311579051745,25,21.27457,18.2,Standard,02:22:51,0.0431,0.0427,0.0248,1.169854,1.038025,2020-03-11,0.8907387,cages10mar,2
M,0.35561222591999997,1.887963,0.8713025977808967,25,21.78427,18.2,Standard,03:08:52,0.0285,0.0333,0.0579,1.208416,1.052896,2020-03-11,0.8907387,cages10mar,3
M,0.38130816444,2.239936,0.8823163051517805,25,21.7838,18.2,Standard,03:36:52,0.0178,0.0213,0.0171,1.292524,1.140415,2020-03-11,0.8907387,cages10mar,3
M,0.40602539375999996,2.267076,0.874063362120232,25,22.1171,18.2,Standard,03:44:52,0.0146,0.0241,0.0202,1.378868,1.205218,2020-03-11,0.8907387,cages10mar,3
M,0.38103078383999994,2.382431,0.882067671268511,25,20.60117,18.2,Standard,04:20:52,0.0269214,0.0361,0.0194,1.291656,1.139328,2020-03-11,0.8907387,cages10mar,4
M,0.36375834558,2.470835,0.8644557511294344,25,20.17857,18.2,Standard,04:56:52,0.0339,0.0433,0.0431,1.238009,1.070204,2020-03-11,0.8907387,cages10mar,4
M,0.36586380012,2.574705,0.8710535163055105,25,18.9733,18.2,Standard,05:20:52,0.035,0.0236,0.0342,1.243322,1.083,2020-03-11,0.8907387,cages10mar,5
M,0.37248058007999996,2.498751,0.8696034344688373,25,20.96659,18.2,Standard,05:52:52,0.0611,0.0598,0.0477,1.266222,1.101111,2020-03-11,0.8907387,cages10mar,5
M,0.16533184709999998,2.765493,0.8386615682965338,25,21.48582,18.2,Standard,06:38:53,0.0112,0.0149,0.0161,0.5659848,0.47466970000000003,2020-03-11,0.8907387,cages10mar,6
M,0.131069818614,2.893481,0.8362848603958104,25,24.66398,18.2,Standard,07:06:53,0.0105,0.0236053,0.0535,0.4489371,0.3754393,2020-03-11,0.8907387,cages10mar,7
M,0.13384988290799998,2.831342,0.9065520345385574,25,25.22474,18.2,Standard,07:14:53,0.00911,0.0159,0.0294,0.4512522,0.4090836,2020-03-11,0.8907387,cages10mar,7
M,0.10225026974399999,3.374167,0.9947492850153173,25,28.40818,18.2,Standard,07:50:53,0.0103,0.0268,0.0564,0.3380492,0.3362742,2020-03-11,0.8907387,cages10mar,7
M,0.089641724046,3.957452,1.1290487522834884,25,30.74633,18.2,Standard,08:26:53,0.0118,0.0187,0.1457097,0.2878819,0.3250327,2020-03-11,0.8907387,cages10mar,8
M,0.09565765834799998,4.681817,1.1527470880872819,25,32.20337,18.2,Standard,08:50:53,0.0168477,0.0166,0.0697,0.3056582,0.3523466,2020-03-11,0.8907387,cages10mar,8
M,0.085945833624,4.83919,1.0897300113168908,25,32.74885,18.2,Standard,09:22:53,0.0119,0.0147,0.0886,0.278345,0.3033209,2020-03-11,0.8907387,cages10mar,9
M,0.059191844544,4.354827,1.3567551705726353,25,32.83379,18.2,Standard,10:08:54,0.00991,0.0075,0.0569,0.1812952,0.2459732,2020-03-11,0.8907387,cages10mar,10
M,0.06961526300399999,3.813615,1.1464046553975062,25,32.84675,18.2,Standard,10:36:54,0.0126,0.016,0.0822,0.2227436,0.2553543,2020-03-11,0.8907387,cages10mar,10
M,0.07519044279599998,3.705354,1.1759919892989883,25,32.8262,18.2,Standard,10:44:54,0.0162,0.025,0.148805,0.2390802,0.2811564,2020-03-11,0.8907387,cages10mar,10
M,0.063184054248,3.381779,1.194543190456155,25,32.81075,18.2,Standard,11:20:54,0.0107,0.0169,0.0479922,0.2001206,0.2390527,2020-03-11,0.8907387,cages10mar,11
M,0.06699987798,2.857944,1.1342981224392563,25,32.80603,18.2,Standard,11:56:54,0.00939,0.0145,0.0458876,0.2149278,0.2437922,2020-03-11,0.8907387,cages10mar,11
M,0.09289668108,2.65787,1.0291492030832137,25,32.88992,18.2,Standard,12:20:54,0.0111,0.0167,0.0457,0.3048248,0.3137102,2020-03-11,0.8907387,cages10mar,12
M,0.101483406948,2.305854,0.9890760630127526,25,32.73969,18.2,Standard,12:52:54,0.0175,0.0278,0.0342,0.335932,0.3322623,2020-03-11,0.8907387,cages10mar,12
M,0.197931943566,2.531624,0.8831350178583061,25,32.75555,18.2,Standard,13:38:55,0.0444,0.0573,0.0658,0.6708083,0.5924143,2020-03-11,0.8907387,cages10mar,13
M,0.05324726778,2.408191,1.0055139962351773,25,32.77547,18.2,Standard,14:06:55,0.0215,0.0281,0.0522,0.1756258,0.1765942,2020-03-11,0.8907387,cages10mar,14
M,0.072209457516,2.173634,0.8864739732166955,25,32.6411,18.2,Standard,14:14:55,0.00903,0.0153,0.0329,0.2445404,0.2167787,2020-03-11,0.8907387,cages10mar,14
M,0.08006942386799999,1.941097,0.9074578951541725,25,32.60954,18.2,Standard,14:50:55,0.00931,0.0068,0.0311404,0.2698858,0.24491,2020-03-11,0.8907387,cages10mar,14
M,0.080238535482,1.717408,0.9669607180123153,25,32.71552,18.2,Standard,15:26:55,0.0145862,0.0146,0.0367,0.2669035,0.2580852,2020-03-11,0.8907387,cages10mar,15
M,0.068578192704,1.589563,1.0089278524751906,25,32.65644,18.2,Standard,15:50:55,0.00984,0.0165,0.0239,0.226023,0.2280409,2020-03-11,0.8907387,cages10mar,15
M,0.07042648494,1.576035,1.0343227083176294,25,32.70757,18.2,Standard,16:22:55,0.0142,0.0228,0.0308824,0.2308326,0.2387554,2020-03-11,0.8907387,cages10mar,16
M,0.063519460872,1.527659,1.037820449961449,25,32.70253,18.2,Standard,17:08:56,0.0127,0.011,0.0285,0.2080356,0.2159036,2020-03-11,0.8907387,cages10mar,17
M,0.16030396796399998,1.742703,0.9160078457724948,25,32.57999,18.2,Standard,17:36:56,0.0276,0.028,0.0401,0.5392968,0.4940001,2020-03-11,0.8907387,cages10mar,17
M,0.09755518575599999,1.694849,0.9661229854586999,25,32.68644,18.2,Standard,17:44:56,0.0137,0.024,0.0242,0.3245652,0.3135699,2020-03-11,0.8907387,cages10mar,17
M,0.09224705385,1.462416,0.9559683570620691,25,32.6725,18.2,Standard,18:20:56,0.0107,0.0202,0.0281,0.3075947,0.2940508,2020-03-11,0.8907387,cages10mar,18
M,0.091313184312,1.386559,0.992288775619659,25,32.60117,18.2,Standard,18:56:56,0.0101,0.0143,0.0223,0.3020532,0.299724,2020-03-11,0.8907387,cages10mar,18
M,0.11020271933999999,1.355371,1.0009097180423747,25,32.70269,18.2,Standard,19:20:56,0.0109,0.0207,0.013,0.363849,0.36418,2020-03-11,0.8907387,cages10mar,19
M,0.127463506422,1.59451,1.0167347944138028,25,32.6678,18.2,Standard,19:52:56,0.0101,0.0179,0.0188,0.4193837,0.426402,2020-03-11,0.8907387,cages10mar,19
M,0.298365612804,1.607177,0.8832388052173585,25,23.64018,18.2,Standard,20:38:57,0.0228,0.0299,0.0249,1.011163,0.8930984,2020-03-11,0.8907387,cages10mar,20
M,0.3494071181999999,1.242841,0.9139137607033834,25,19.14392,18.2,Standard,21:06:57,0.0155,0.0186,0.0205098,1.17603,1.07479,2020-03-11,0.8907387,cages10mar,21
M,0.37207440185999996,1.101495,0.9033003292442677,25,18.21323,18.2,Standard,21:14:57,0.017,0.0211,0.0209651,1.255299,1.133912,2020-03-11,0.8907387,cages10mar,21
M,0.34226766588,1.253747,0.8897164712586121,25,20.12427,18.2,Standard,21:50:57,0.0283,0.0352,0.0371,1.15826,1.030523,2020-03-11,0.8907387,cages10mar,21
M,0.37476556655999993,1.429603,0.8876226324682859,25,20.6622,18.2,Standard,22:26:57,0.0176,0.0234,0.0184,1.268832,1.126244,2020-03-11,0.8907387,cages10mar,22
M,0.41154674904000005,1.446534,0.8831961042424867,25,21.8334,18.2,Standard,22:50:57,0.0235,0.0248,0.026,1.394748,1.231836,2020-03-11,0.8907387,cages10mar,22
M,0.3711723271199999,1.596448,0.882798502420451,25,23.41373,18.2,Standard,23:22:57,0.0201,0.0256,0.0378,1.25803,1.110587,2020-03-11,0.8907387,cages10mar,23
M,0.39105146514,1.705125,0.8750637372271349,25,21.65743,18.2,Standard,00:08:58,0.0315,0.028,0.0279,1.327717,1.161837,2020-03-12,0.8907387,cages10mar,0
M,0.190395069942,1.471785,0.8544152288955087,25,23.50495,18.2,Standard,00:36:58,0.0116,0.0151,0.032059699999999997,0.6494601,0.5549086,2020-03-12,0.8907387,cages10mar,0
M,0.20728318086,1.512314,0.8669141305448546,25,21.0341,18.2,Standard,00:44:58,0.0346,0.0397,0.0312,0.7050726,0.6112374,2020-03-12,0.8907387,cages10mar,0
M,0.22900743045599997,1.110502,0.8697329204562476,25,21.60423,18.2,Standard,01:20:58,0.028,0.0275,0.0332,0.7784722,0.6770629,2020-03-12,0.8907387,cages10mar,1
M,0.36991413185999994,2.025533,0.8927235040244674,25,22.41113,18.2,Standard,01:56:58,0.0293,0.0368,0.0513,1.250973,1.116773,2020-03-12,0.8907387,cages10mar,1
M,0.31345214711999997,1.76034,0.8779724714658724,25,21.67463,18.2,Standard,02:20:58,0.0294,0.029,0.033,1.063551,0.9337685,2020-03-12,0.8907387,cages10mar,2
M,0.40017544266,1.940388,0.889589392902265,25,22.57165,18.2,Standard,02:52:58,0.0234,0.0343,0.0255,1.354263,1.204738,2020-03-12,0.8907387,cages10mar,2
M,0.36382976279999996,1.989953,0.8873805275539544,25,21.61695,18.2,Standard,03:38:59,0.027,0.023,0.042,1.231874,1.093141,2020-03-12,0.8907387,cages10mar,3
M,0.39436956132,2.147543,0.891995915717441,25,21.69622,18.2,Standard,04:06:59,0.0242,0.0313,0.0416756,1.333894,1.189828,2020-03-12,0.8907387,cages10mar,4
M,0.410026806,2.175892,0.8753475080708076,25,21.79342,18.2,Standard,04:14:59,0.0295881,0.0293,0.0353,1.392054,1.218531,2020-03-12,0.8907387,cages10mar,4
M,0.38225169234,2.206297,0.8769884920491151,25,23.31348,18.2,Standard,04:50:59,0.0285,0.0339046,0.0367,1.297277,1.137697,2020-03-12,0.8907387,cages10mar,4
M,0.4045465767,2.2773,0.8653241384119945,25,22.10542,18.2,Standard,05:26:59,0.0351,0.0236,0.0447,1.376557,1.191168,2020-03-12,0.8907387,cages10mar,5
M,0.37379505365999993,2.278234,0.8652033526396024,25,21.21358,18.2,Standard,05:50:59,0.0307,0.0354,0.0427,1.271953,1.100498,2020-03-12,0.8907387,cages10mar,5
M,0.298962620796,2.212327,0.8249857787959899,25,21.1933,18.2,Standard,06:22:59,0.0224,0.0231,0.0313,1.026636,0.8469601,2020-03-12,0.8907387,cages10mar,6
M,0.15074045259,2.020201,0.82658679598209,25,26.39382,18.2,Standard,07:09:00,0.0151,0.0188,0.0355,0.5174531,0.4277199,2020-03-12,0.8907387,cages10mar,7
M,0.14220626196,2.081069,0.8585790763013758,25,27.3704,18.2,Standard,07:37:00,0.0107,0.0207,0.0348,0.4846256,0.4160894,2020-03-12,0.8907387,cages10mar,7
M,0.13225735152,2.090394,0.8975824332254949,25,27.55779,18.2,Standard,07:45:00,0.0127,0.0264,0.0334,0.4467798,0.4010217,2020-03-12,0.8907387,cages10mar,7
M,0.10510324444199998,2.334729,0.9046767648415384,25,30.26933,18.2,Standard,08:21:00,0.00848,0.0096,0.0451,0.3544865,0.3206957,2020-03-12,0.8907387,cages10mar,8
M,0.10770763445399999,2.771533,0.9949345268569494,25,32.76105,18.2,Standard,08:57:00,0.0132,0.0203,0.0452,0.3560773,0.3542736,2020-03-12,0.8907387,cages10mar,8
M,0.10013335852799998,2.833927,0.9170959671389913,25,32.95488,18.2,Standard,09:21:00,0.0145,0.0205,0.0459,0.3367882,0.3088671,2020-03-12,0.8907387,cages10mar,9
M,0.07750793862,2.665735,1.0507752317715453,25,32.86975,18.2,Standard,09:53:00,0.0133,0.0152,0.1161386,0.2531372,0.2659903,2020-03-12,0.8907387,cages10mar,9
M,0.081114905718,2.596164,0.9875601876861756,25,32.79567,18.2,Standard,10:39:01,0.0117,0.0196,0.075,0.2685973,0.265256,2020-03-12,0.8907387,cages10mar,10
M,0.07769461664999999,2.31782,1.014638128890764,25,32.81184,18.2,Standard,11:07:01,0.0352,0.035238,0.1649815,0.2557499,0.2594936,2020-03-12,0.8907387,cages10mar,11
M,0.08074597234200001,2.135998,1.056534629895472,25,32.81099,18.2,Standard,11:15:01,0.0144,0.0216,0.0399,0.2633837,0.278274,2020-03-12,0.8907387,cages10mar,11
M,0.07584517919999999,1.653978,1.055621652815878,25,32.7112,18.2,Standard,11:51:01,0.0118,0.0176,0.0235,0.2474468,0.2612102,2020-03-12,0.8907387,cages10mar,11
M,0.08119844607,1.346067,0.90867413525992,25,32.82115,18.2,Standard,12:27:01,0.0109,0.0217,0.0204,0.2736169,0.2486286,2020-03-12,0.8907387,cages10mar,12
M,0.0823816161,1.225916,0.8258673064603035,25,32.68008,18.2,Standard,12:51:01,0.0119,0.016,0.0182,0.2828412,0.2335893,2020-03-12,0.8907387,cages10mar,12
M,0.19872451094999996,1.125624,0.8287275193869507,25,32.52547,18.2,Standard,13:23:01,0.0192144,0.0225,0.0241,0.6818375,0.5650575,2020-03-12,0.8907387,cages10mar,13
M,0.090778638258,1.029636,0.701928086570741,25,32.6726,18.2,Standard,14:09:02,0.0101,0.0251,0.0321,0.3207273,0.2251275,2020-03-12,0.8907387,cages10mar,14
M,0.065529461298,1.109417,0.8941429516129396,25,32.71083,18.2,Standard,14:37:02,0.0102095,0.015,0.0198,0.2215365,0.1980853,2020-03-12,0.8907387,cages10mar,14
M,0.127589528766,1.106493,0.8093038392533677,25,32.66735,18.2,Standard,14:45:02,0.0243,0.0318,0.0313,0.4397131,0.3558615,2020-03-12,0.8907387,cages10mar,14
M,0.083233569384,1.02843,0.8386868537977216,25,32.62593,18.2,Standard,15:21:02,0.0115,0.0159,0.0209,0.284934,0.2389704,2020-03-12,0.8907387,cages10mar,15
M,0.08404708813199999,1.071956,0.8248039352913705,25,32.66195,18.2,Standard,15:57:02,0.0161157,0.0196,0.0156,0.2886292,0.2380625,2020-03-12,0.8907387,cages10mar,15
M,0.079536000894,0.9846179,0.8136572970908192,25,32.74237,18.2,Standard,16:21:02,0.00919,0.0299,0.0141,0.2738331,0.2228063,2020-03-12,0.8907387,cages10mar,16
M,0.08006480361599998,0.8693824,0.8279995807149247,25,32.69162,18.2,Standard,16:53:02,0.00948,0.0151,0.0198826,0.2747534,0.2274957,2020-03-12,0.8907387,cages10mar,16
M,0.09364376065800001,0.9280028,0.7445610281837145,25,32.67377,18.2,Standard,17:39:03,0.00778,0.0117,0.0138,0.3275757,0.2439001,2020-03-12,0.8907387,cages10mar,17
M,0.088151304822,0.8604464,0.803959647366509,25,32.70242,18.2,Standard,18:07:03,0.0103,0.022,0.0147,0.3041685,0.2445392,2020-03-12,0.8907387,cages10mar,18
M,0.08828628727799999,0.8401502,0.7852365401856995,25,32.72935,18.2,Standard,18:15:03,0.0127,0.0187,0.0153,0.3059459,0.2402399,2020-03-12,0.8907387,cages10mar,18
M,0.105113394036,0.8562959,0.9570294976125437,25,32.75354,18.2,Standard,18:51:03,0.0464,0.0561,0.0138,0.3504148,0.3353573,2020-03-12,0.8907387,cages10mar,18
M,0.09095397263400001,0.7757417,0.7891631822946585,25,32.72974,18.2,Standard,19:27:03,0.0122,0.0127,0.00821,0.3149061,0.2485123,2020-03-12,0.8907387,cages10mar,19
M,0.115735798206,1.085868,0.778022106585054,25,32.6681,18.2,Standard,19:51:03,0.0114,0.0208416,0.0123,0.4017355,0.3125591,2020-03-12,0.8907387,cages10mar,19
M,0.31209753456,1.682605,0.788764931833387,25,27.69037,18.2,Standard,20:23:03,0.0207,0.0325,0.0344,1.080661,0.8523875,2020-03-12,0.8907387,cages10mar,20
M,0.3556247604,0.383436,0.8328963688745676,25,19.32827,18.2,Standard,21:09:04,0.0242,0.0151,0.0219,1.219016,1.015314,2020-03-12,0.8907387,cages10mar,21
M,0.44545471026,0.0715,0.8161736258674671,25,21.13212,18.2,Standard,21:37:04,0.0272,0.0446,0.0177,1.532767,1.251004,2020-03-12,0.8907387,cages10mar,21
M,0.42988917972,0.2056758,0.8180737281933982,25,23.97287,18.2,Standard,21:45:04,0.0327,0.0428,0.0158,1.478566,1.209576,2020-03-12,0.8907387,cages10mar,21
M,0.44835974652000005,0.2412878,0.8154667624101433,25,20.98957,18.2,Standard,22:21:04,0.0398,0.0428,0.0199,1.543012,1.258275,2020-03-12,0.8907387,cages10mar,22
M,0.43927420781999993,0.5539709,0.8522206754311246,25,22.19349,18.2,Standard,22:57:04,0.0191,0.0251,0.0122,1.499161,1.277616,2020-03-12,0.8907387,cages10mar,22
M,0.43082382294,0.8430367,0.843141247401332,25,21.35699,18.2,Standard,23:21:04,0.0319346,0.0439,0.0257,1.473351,1.242243,2020-03-12,0.8907387,cages10mar,23
M,0.37576395528,1.157129,0.8298384881911268,25,24.1994,18.2,Standard,23:53:04,0.0271,0.0473,0.0257,1.288946,1.069617,2020-03-12,0.8907387,cages10mar,23
M,0.41355132504,1.197703,0.8337449128768423,25,21.72937,18.2,Standard,00:39:05,0.0309,0.0225,0.0212,1.417304,1.18167,2020-03-13,0.8907387,cages10mar,0
M,0.328109741232,1.396271,0.8230005757440537,25,20.73623,18.2,Standard,01:07:05,0.0237,0.0245,0.0206,1.127237,0.9277167,2020-03-13,0.8907387,cages10mar,1
M,0.38076167345999995,1.453331,0.8449462320981737,25,23.62705,18.2,Standard,01:15:05,0.0275737,0.0352,0.0249,1.301613,1.099793,2020-03-13,0.8907387,cages10mar,1
M,0.40932218796,1.381996,0.832253724472417,25,21.60787,18.2,Standard,01:51:05,0.053,0.0563,0.0352,1.403286,1.16789,2020-03-13,0.8907387,cages10mar,1
M,0.335331374112,1.397374,0.8428321803320713,25,21.67002,18.2,Standard,02:27:05,0.0239978,0.0325,0.024,1.146862,0.9666122,2020-03-13,0.8907387,cages10mar,2
M,0.40301221253999997,1.608996,0.865598639490509,25,21.86105,18.2,Standard,02:51:05,0.0301,0.0326,0.0239,1.371251,1.186953,2020-03-13,0.8907387,cages10mar,2
M,0.37810055513999996,1.726918,0.8597331925678955,25,22.35417,18.2,Standard,03:23:05,0.0632,0.0548,0.0278,1.288195,1.107504,2020-03-13,0.8907387,cages10mar,3
M,0.38366027238,1.634733,0.8483594517236458,25,21.92807,18.2,Standard,04:09:06,0.0286,0.0373,0.0359,1.310507,1.111781,2020-03-13,0.8907387,cages10mar,4
M,0.35861955864000006,1.664241,0.8701722635785343,25,21.76378,18.2,Standard,04:37:06,0.0271,0.0285,0.0212,1.218946,1.060693,2020-03-13,0.8907387,cages10mar,4
M,0.35389758222,1.662699,0.8427776515542703,25,21.91237,18.2,Standard,04:45:06,0.0316,0.031,0.0379,1.210375,1.020077,2020-03-13,0.8907387,cages10mar,4
M,0.40381261956,1.872771,0.8625590762503654,25,21.90384,18.2,Standard,05:21:06,0.0255,0.043,0.0438,1.374918,1.185948,2020-03-13,0.8907387,cages10mar,5
M,0.28008003496199996,1.910794,0.8613353357964356,25,20.2358,18.2,Standard,05:57:06,0.0457,0.089,0.0477,0.9538919,0.8216208,2020-03-13,0.8907387,cages10mar,5
M,0.26711722098599994,1.560051,0.8295946150495784,25,22.93822,18.2,Standard,06:21:06,0.0201,0.0301,0.0267,0.9163167,0.7601714,2020-03-13,0.8907387,cages10mar,6
M,0.167765235498,1.728818,0.8244511086994214,25,24.99282,18.2,Standard,06:53:06,0.0149,0.015,0.0424,0.5761751,0.4750282,2020-03-13,0.8907387,cages10mar,6
M,0.22918026541199998,2.962225,0.9184316678138331,80,32.84775,22.9,Standard,12:52:48,0.039464,0.1005458,0.068,0.7705944,0.7077383,2020-03-10,0.8907387,cages10mar,12
M,0.05987537551799999,2.899456,1.070999662552062,80,32.8548,22.9,Standard,13:24:48,0.00839,0.0184,0.0221804,0.1946967,0.2085201,2020-03-10,0.8907387,cages10mar,13
M,0.09355988019,2.369633,0.9658691581459492,80,33.1628,22.9,Standard,14:36:48,0.0101,0.0159,0.0209,0.3112903,0.3006657,2020-03-10,0.8907387,cages10mar,14
M,0.10306426548599999,2.12798,0.9661673333031975,80,33.3921,22.9,Standard,14:44:48,0.0116,0.0133,0.035,0.3428905,0.3312896,2020-03-10,0.8907387,cages10mar,14
M,0.07990453102799999,2.093054,0.9712066116449427,80,33.22162,22.9,Standard,15:24:48,0.0106873,0.0251,0.0216,0.2655436,0.2578977,2020-03-10,0.8907387,cages10mar,15
M,0.09034669337399999,1.831762,1.1134329527158882,80,32.53038,22.9,Standard,16:00:48,0.03,0.0375,0.0213,0.2911147,0.3241367,2020-03-10,0.8907387,cages10mar,16
M,0.079203923652,1.99538,1.0565403822825634,80,33.25635,22.9,Standard,16:22:49,0.00793,0.0153687,0.0219732,0.2583534,0.2729608,2020-03-10,0.8907387,cages10mar,16
M,0.07848086236200001,1.799549,1.0518451715925485,80,32.8277,22.9,Standard,16:54:49,0.0109,0.0238,0.0105,0.2562553,0.26954090000000003,2020-03-10,0.8907387,cages10mar,16
M,0.07822078324199999,1.675481,0.966233017655298,80,33.28712,22.9,Standard,18:06:49,0.00742,0.0145,0.0171,0.2602335,0.2514462,2020-03-10,0.8907387,cages10mar,18
M,0.07264013021999999,1.688981,1.0334332489831364,80,33.40258,22.9,Standard,18:14:49,0.00725,0.0151,0.0168,0.2381342,0.2460958,2020-03-10,0.8907387,cages10mar,18
M,0.093495829854,1.601353,0.9535054004328554,80,31.63652,22.9,Standard,18:54:49,0.00695,0.0197,0.0173066,0.3119287,0.2974257,2020-03-10,0.8907387,cages10mar,18
M,0.19141602080999998,1.814478,0.9544082631117414,80,33.06158,22.9,Standard,19:30:49,0.0148,0.0237,0.0258,0.6384907,0.6093808,2020-03-10,0.8907387,cages10mar,19
M,0.10532103287999998,1.818863,0.9357176428167685,80,33.05859,22.9,Standard,19:52:50,0.0079,0.00676,0.0134,0.3527702,0.3300933,2020-03-10,0.8907387,cages10mar,19
M,0.29128217470799994,1.599475,0.8857048884564317,80,27.14312,22.9,Standard,20:24:50,0.0276,0.0405,0.0295,0.98661,0.8738453,2020-03-10,0.8907387,cages10mar,20
M,0.39247901154,-0.0113,0.8356644370877181,80,19.00232,22.9,Standard,21:36:50,0.0139,0.0229,0.0342717,1.3444990000000001,1.12355,2020-03-10,0.8907387,cages10mar,21
M,0.39590129459999995,-0.1520067,0.8116596170317614,80,23.3385,22.9,Standard,21:44:50,0.0348,0.046887,0.0226,1.363664,1.106831,2020-03-10,0.8907387,cages10mar,21
